X,Y,DiffractionLoss,FoliageLoss,Distance,BaseEffAntHeight,BreakPointDistance,V,ReferencePathloss,RayExists,RayTotalLength,NumberOfReflection,NumberOfDiffraction,WorstKnifeEdgeDistance,WorstKnifeEdgeClearHeight,isConsistent,nearPathloss,DistanceKm,DistanceKmAlongRadial,clutterValue,pointIndex,isLoS,survey
919801.6875,3951094.75,0,0,1.841451,486.6735,0.8910704,-9.968343,121.6,1,1.855412,0,0,0,0,TRUE,97.96818,0.06941461,0.06941461,21,34,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919802.4375,3951096.75,0,0,1.854033,488.9875,0.9706331,-10.37701,121.41,1,1.855412,0,0,0,0,TRUE,98.21983,0.07145511,0.07145511,21,35,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919800.0625,3951088.75,0,0,1.801371,481.1487,0.8265226,-9.563848,118.306,1,1.855412,0,0,0,0,TRUE,97.16659,0.0632953,0.0632953,21,31,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919801.5625,3951092.5,0,0,1.828508,484.7818,0.8641324,-9.724926,118.906,1,1.855412,0,0,0,0,TRUE,97.70933,0.06737649,0.06737649,21,33,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919798.5625,3951085,0,0,1.772427,479.8797,0.599721,-7.921641,113.331,1,1.855412,0,0,0,0,TRUE,96.5877,0.05921433,0.05921433,21,29,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919799.625,3951086.75,0,0,1.78715,479.3651,0.6781451,-8.337091,115.449,1,1.855412,0,0,0,0,TRUE,96.88216,0.06125615,0.06125615,21,30,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919799.3125,3951086.75,0,0,1.78714,479.6215,0.6919285,-8.601636,118.876,1,1.855412,0,0,0,0,TRUE,96.88197,0.06125479,0.06125479,21,30,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919800.1875,3951088.75,0,0,1.801376,480.9559,0.8192363,-9.496734,117.026,1,1.855412,0,0,0,0,TRUE,97.16667,0.06329592,0.06329592,21,31,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919796.875,3951081.25,0,0,1.741405,482.641,0.7067692,-9.882329,119.079,1,1.74405,0,0,0,0,TRUE,95.96727,0.05513223,0.05513223,21,27,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919797.8125,3951083,0,0,1.757196,481.5374,0.646479,-8.745927,110.12,1,1.74405,0,0,0,0,TRUE,96.28309,0.05717371,0.05717371,21,28,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919797.625,3951083,0,0,1.75719,481.4802,0.6535766,-8.895942,118.626,1,1.74405,0,0,0,0,TRUE,96.28297,0.05717291,0.05717291,21,28,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919799.8125,3951084.25,0,0,1.77247,479.5341,0.5621608,-7.182522,121.891,1,1.74405,0,0,0,0,TRUE,96.58855,0.05922015,0.05922015,21,29,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919800.6875,3951083.5,0,0,1.77467,479.3689,0.5865835,-7.055108,116.549,1,1.74405,0,0,0,0,TRUE,96.63257,0.059521,0.05922423,21,29,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919802.625,3951084.75,0,0,1.787252,478.3693,0.6952216,-8.18511,112.859,1,1.74405,0,0,0,0,TRUE,96.88421,0.06127062,0.06127062,21,30,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919803.5625,3951084.25,0,0,1.787287,477.417,0.7255994,-8.742847,115.812,1,1.74405,0,0,0,0,TRUE,96.8849,0.06127549,0.06127549,21,30,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919804.4375,3951083.5,42.14785,0,1.789503,523.0259,0.2017637,28.8782,114.882,1,1.74405,0,0,53.10934,6.459463,TRUE,112.5586,0.06158895,0.06128,21,30,FALSE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919795.5625,3951077.25,0,0,1.708013,483.3537,0.8267267,-11.43031,117.685,1,1.74405,0,0,0,0,TRUE,95.29943,0.05105206,0.05105206,21,25,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919796,3951079.25,0,0,1.725021,483.1254,0.7720947,-10.88799,110.902,1,1.74405,0,0,0,0,TRUE,95.63957,0.05309096,0.05309096,21,26,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919796.25,3951079.25,0,0,1.725032,483.4552,0.7596555,-10.68766,111.162,1,1.74405,0,0,0,0,TRUE,95.6398,0.05309236,0.05309236,21,26,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919795.8125,3951079.5,0,0,1.725014,482.848,0.780499,-10.99852,120.269,1,1.74405,0,0,0,0,TRUE,95.63945,0.0530902,0.0530902,21,26,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919793.25,3951073.75,0,0,1.674302,479.4205,0.7752172,-11.52127,114.649,1,1.74405,0,0,0,0,TRUE,94.62521,0.04723919,0.04696718,21,23,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919793.3125,3951073.75,0,0,1.67431,479.4553,0.7753191,-11.4967,112.751,1,1.74405,0,0,0,0,TRUE,94.62536,0.04724001,0.04696739,21,23,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919794.5,3951075.5,0,0,1.692447,481.8246,0.8688649,-11.94815,117.904,1,1.74405,0,0,0,0,TRUE,94.98811,0.04925464,0.04900998,21,24,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919790.5625,3951068.25,0,0,1.61437,480.1283,0.7378576,-12.04682,114.254,1,1.614263,0,0,0,0,TRUE,93.42656,0.04115,0.04084334,21,20,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919791.375,3951070.25,0,0,1.635435,478.9943,0.6853322,-11.577,119.13,1,1.614263,0,0,0,0,TRUE,93.84786,0.04319516,0.04288428,21,21,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919792.3125,3951072,0,0,1.655365,478.5835,0.7037209,-11.27027,112.269,1,1.614263,0,0,0,0,TRUE,94.24647,0.04522363,0.04492565,21,22,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919788.875,3951064.5,0,0,1.569223,480.4599,0.7647163,-12.49123,110.792,1,1.614263,0,0,0,0,TRUE,92.52361,0.03708707,0.03676151,21,18,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919789.8125,3951066.25,0,0,1.592303,480.9474,0.7765521,-12.4479,113.067,1,1.614263,0,0,0,0,TRUE,92.98521,0.03911135,0.03880278,21,19,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919790.875,3951068,0,0,1.614459,480.8003,0.7237104,-12.04783,110.964,1,1.614263,0,0,0,0,TRUE,93.42834,0.04115842,0.04084474,21,20,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919786.75,3951061,0,0,1.519084,479.2034,0.7205393,-12.3278,108.472,1,1.614263,0,0,0,0,TRUE,91.52084,0.03304331,0.03267749,21,16,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919787.75,3951062.75,0,0,1.544857,479.478,0.7396914,-12.321,107.972,1,1.614263,0,0,0,0,TRUE,92.03629,0.03506361,0.03471909,21,17,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919787.8125,3951062.75,0,0,1.544861,479.628,0.743213,-12.37677,110.398,1,1.614263,0,0,0,0,TRUE,92.03637,0.03506393,0.03471941,21,17,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919783.5,3951055.75,0,0,1.430506,480.3793,0.762403,-15.53361,103.844,1,1.429754,0,0,0,0,TRUE,89.74928,0.02694672,0.02655102,21,13,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919784.6875,3951057.5,0,0,1.462413,479.5054,0.6930799,-13.17448,104.398,1,1.429754,0,0,0,0,TRUE,90.38742,0.02900099,0.02859376,21,14,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919784.75,3951057.5,0,0,1.462434,479.4176,0.6929827,-13.18169,108.183,1,1.429754,0,0,0,0,TRUE,90.38785,0.02900243,0.02859395,21,14,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919785.8125,3951059.25,0,0,1.491725,479.11,0.7003769,-12.49092,104.217,1,1.429754,0,0,0,0,TRUE,90.97366,0.03102592,0.03063602,21,15,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919781,3951052.5,0,0,1.360041,477.0753,0.7617887,-16.84013,112.842,1,1.429754,0,0,0,0,TRUE,88.33998,0.02291084,0.02246526,21,11,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919782.25,3951054.25,0,0,1.396316,479.5188,0.8070803,-17.25923,109.812,1,1.429754,0,0,0,0,TRUE,89.06549,0.02490671,0.02450804,21,12,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919782.3125,3951054.25,0,0,1.396365,479.3375,0.805959,-17.25039,106.367,1,1.429754,0,0,0,0,TRUE,89.06646,0.0249095,0.02450833,21,12,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919779.8125,3951048.5,0,0,1.279146,475.4083,0.5832008,-15.77359,104.109,1,1.429754,0,0,0,0,TRUE,86.72208,0.01901716,0.01838581,21,9,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919780.4375,3951050.5,0,0,1.321933,473.9584,0.6331599,-15.71745,102.784,1,1.429754,0,0,0,0,TRUE,87.57782,0.02098615,0.02042574,21,10,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919780.125,3951050.75,0,0,1.321667,474.7386,0.6307099,-15.64634,104.874,1,1.429754,0,0,0,0,TRUE,87.57249,0.02097329,0.02042409,21,10,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919776.125,3951043.5,0,0,1.111704,491.2404,0.6892377,-20.26085,103.031,1,1.111253,0,0,0,0,TRUE,83.37325,0.01293315,0.01225738,21,6,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919777.375,3951045.25,0,0,1.174733,486.3564,0.6375952,-17.97363,110.422,1,1.111253,0,0,0,0,TRUE,84.63382,0.01495316,0.01430019,21,7,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919778.5625,3951046.75,0,0,1.229993,480.8843,0.6047085,-16.62865,103.342,1,1.111253,0,0,0,0,TRUE,85.73901,0.01698215,0.01634301,21,8,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919774.1875,3951039.75,0,0,0.9576313,493.4147,0.7907057,-28.79642,94.926,1,1.111253,0,0,0,0,TRUE,80.29179,0.009070503,0.008174626,21,4,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919774.9375,3951041.75,0,0,1.038772,494.2238,0.7639993,-24.03539,99.833,1,1.111253,0,0,0,0,TRUE,81.9146,0.01093382,0.01021462,21,5,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919774.875,3951042,0,0,1.038769,494.1998,0.7638189,-24.03547,102.509,1,1.111253,0,0,0,0,TRUE,81.91455,0.01093376,0.01021455,21,5,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919772.4375,3951035.5,0,0,0.7757537,486.7605,0.7130885,-44.66449,96.996,1,1.111253,0,0,0,0,TRUE,76.65424,0.005966967,0.004093781,21,2,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919772.0625,3951036.25,0,0,0.7689483,487.4689,0.7179324,-44.99008,96.486,1,1.111253,0,0,0,0,TRUE,76.51813,0.005874194,0.004091003,21,2,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919773.375,3951037.75,0,0,0.8712541,488.7349,0.7423074,-33.02666,97.441,1,1.111253,0,0,0,0,TRUE,78.56424,0.007434539,0.006134226,21,3,TRUE,RAA1323000051_1_PCI 512__1m_Ave_Filter_Road_Open
919560.9375,3951674,0,0,2.33838,523.3524,1.174125,-5.153509,115.781,1,2.338321,0,0,0,0,FALSE,107.9068,0.2179616,0.2179616,21,108,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919560.875,3951674,0,0,2.33838,523.3573,1.173948,-5.15351,116.921,1,2.338321,0,0,0,0,FALSE,107.9068,0.2179615,0.2179615,21,108,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919558.4375,3951664.25,0,0,2.317791,516.7402,1.224826,-5.459791,113.481,1,2.338321,0,0,0,0,TRUE,107.495,0.2078695,0.2078695,21,103,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919558.875,3951666.25,0,0,2.321987,518.1776,1.21401,-5.381508,113.216,1,2.338321,0,0,0,0,FALSE,107.5789,0.2098878,0.2098878,21,104,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919558.875,3951666.25,0,0,2.321987,518.1852,1.213793,-5.381509,114.431,1,2.338321,0,0,0,0,FALSE,107.5789,0.2098878,0.2098878,21,104,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919557.9375,3951662.25,0,0,2.313553,515.2444,1.235288,-5.550134,116.556,1,2.338321,0,0,0,0,TRUE,107.4102,0.2058511,0.2058511,21,102,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919558,3951662.25,0,0,2.313554,515.2249,1.236075,-5.550131,116.006,1,2.338321,0,0,0,0,TRUE,107.4102,0.2058513,0.2058513,21,102,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919554.3125,3951644.5,0,0,2.273435,498.2861,1.349131,-7.593816,115.646,1,2.273516,0,0,0,0,TRUE,106.6078,0.1876871,0.1876871,21,93,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919554.875,3951646.5,0,0,2.27808,500.3595,1.33814,-7.146098,116.426,1,2.273516,0,0,0,0,TRUE,106.7008,0.1897057,0.1897057,21,94,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919553.9375,3951644.5,0,0,2.273433,498.7198,1.34146,-7.540501,111.504,1,2.273516,0,0,0,0,TRUE,106.6078,0.1876864,0.1876864,21,93,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919552.625,3951638.75,0,0,2.259191,491.7755,1.380135,-7.887466,111.484,1,2.273516,0,0,0,0,TRUE,106.323,0.1816315,0.1816315,21,90,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919553.375,3951640.5,0,0,2.263992,493.7791,1.373736,-7.83727,110.994,1,2.273516,0,0,0,0,TRUE,106.419,0.1836504,0.1836504,21,91,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919550.375,3951626.75,0,0,2.229227,475.8783,1.138022,-6.973653,107.881,1,2.229361,0,0,0,0,TRUE,105.7237,0.1695225,0.1695225,21,84,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919550.4375,3951628.75,0,0,2.234365,478.9718,1.294911,-7.63729,113.847,1,2.229361,0,0,0,0,TRUE,105.8265,0.17154,0.17154,21,85,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919550.25,3951626.75,0,0,2.229227,476.0508,1.140276,-6.992868,110.647,1,2.229361,0,0,0,0,TRUE,105.7237,0.1695223,0.1695223,21,84,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919549.1875,3951622.75,0,0,2.21876,473.2799,1.055785,-6.721845,109.259,1,2.229361,0,0,0,0,TRUE,105.5144,0.1654854,0.1654854,21,82,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919549.75,3951624.75,0,0,2.224025,474.4299,1.008846,-6.466939,108.411,1,2.229361,0,0,0,0,TRUE,105.6197,0.1675038,0.1675038,21,83,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919548.125,3951619,0,0,2.208034,470.1382,1.123136,-7.157326,105.387,1,2.229361,0,0,0,0,TRUE,105.2998,0.1614484,0.1614484,21,80,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919548.8125,3951621,0,0,2.21343,471.7435,1.09847,-6.964174,105.822,1,2.229361,0,0,0,0,TRUE,105.4078,0.1634671,0.1634671,21,81,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919547.6875,3951617,0,0,2.20257,468.1959,1.076813,-6.988125,104.862,1,2.229361,0,0,0,0,TRUE,105.1906,0.1594301,0.1594301,21,79,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919548,3951619,0,0,2.208033,470.2475,1.131107,-7.208279,104.927,1,2.229361,0,0,0,0,TRUE,105.2998,0.1614482,0.1614482,21,80,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919542.75,3951601.5,0,0,2.156189,458.0956,0.9486887,-7.128606,110.437,1,2.156636,0,0,0,0,TRUE,104.2629,0.1432812,0.1432812,21,71,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919543.5625,3951601.25,0,0,2.156194,456.7933,0.9757442,-7.128569,110.707,1,2.156636,0,0,0,0,TRUE,104.263,0.1432827,0.1432827,21,71,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919543.3125,3951601.25,0,0,2.156193,457.1857,0.9678754,-7.128581,110.469,1,2.156636,0,0,0,0,TRUE,104.263,0.1432823,0.1432823,21,71,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919544.3125,3951599.25,0,0,2.15004,453.5565,1.00542,-7.134248,111.137,1,2.156636,0,0,0,0,TRUE,104.14,0.1412667,0.1412667,21,70,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919545.375,3951603,0,0,2.162276,456.6938,1.008716,-7.125062,104.899,1,2.156636,0,0,0,0,TRUE,104.3847,0.1453035,0.1453035,8,72,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919542.5625,3951599.5,0,0,2.15003,456.4042,0.9540324,-7.13433,108.483,1,2.156636,0,0,0,0,TRUE,104.1398,0.1412634,0.1412634,21,70,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919544.5625,3951599,0,0,2.150041,453.2416,1.01022,-7.134237,111.152,1,2.156636,0,0,0,0,TRUE,104.14,0.1412671,0.1412671,21,70,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919542.6875,3951595.25,0,0,2.137445,451.6315,0.9817069,-7.154494,118.293,1,2.156636,0,0,0,0,TRUE,103.8881,0.1372287,0.1372287,21,68,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919543,3951595.25,0,0,2.137447,450.9684,0.99178,-7.154478,115.013,1,2.156636,0,0,0,0,TRUE,103.8881,0.1372293,0.1372293,21,68,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919543.25,3951593.25,0,0,2.131016,447.8524,1.010661,-7.170145,108.512,1,2.156636,0,0,0,0,TRUE,103.7595,0.1352123,0.1352123,21,67,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919528.0625,3951576.75,0,0,2.068304,454.385,0.5076994,-5.424808,117.711,1,2.068926,0,0,0,0,TRUE,102.5052,0.1170317,0.1170317,23,58,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919529.0625,3951576.5,0,0,2.068307,451.1892,0.5633836,-5.896528,115.106,1,2.068926,0,0,0,0,TRUE,102.5053,0.1170328,0.1170328,23,58,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919529.875,3951574.5,0,0,2.060758,448.7936,0.6117482,-6.368996,111.83,1,2.068926,0,0,0,0,TRUE,102.3543,0.115016,0.115016,23,57,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.6875,3951574.5,0,0,2.060762,446.7742,0.661152,-6.764234,113.098,1,2.068926,0,0,0,0,TRUE,102.3544,0.115017,0.115017,23,57,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919540.0625,3951575.25,0,0,2.068368,440.4247,0.493632,-4.658118,118.569,1,2.068926,0,0,0,0,TRUE,102.5065,0.1170492,0.1170492,21,58,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919531.3125,3951570.25,0,0,2.045255,445.911,0.6843783,-7.054891,119.639,1,2.068926,0,0,0,0,TRUE,102.0443,0.1109826,0.1109826,23,55,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919531.125,3951572.5,0,0,2.053078,446.1686,0.6792916,-6.945529,116.604,1,2.068926,0,0,0,0,TRUE,102.2007,0.1129999,0.1129999,23,56,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919537.1875,3951571.75,0,0,2.053113,447.2195,0.6316178,-6.503429,113.031,1,2.068926,0,0,0,0,TRUE,102.2014,0.1130091,0.1130091,23,56,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919538.3125,3951573.5,0,0,2.060805,445.1018,0.5766369,-5.750817,115.621,1,2.068926,0,0,0,0,TRUE,102.3553,0.1150285,0.1150285,21,57,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919531.1875,3951566.25,0,0,2.029169,445.5976,0.6749472,-7.116553,120.884,1,2.068926,0,0,0,0,TRUE,101.7225,0.1069472,0.1069472,23,53,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919531.4375,3951568.25,0,0,2.037287,445.7165,0.686274,-7.153252,118.169,1,2.068926,0,0,0,0,TRUE,101.8849,0.1089651,0.1089651,23,54,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919536.5,3951567.75,0,0,2.037318,447.8385,0.663268,-7.058949,115.367,1,2.068926,0,0,0,0,TRUE,101.8855,0.1089728,0.1089728,23,54,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919536.75,3951567.75,0,0,2.03732,447.5905,0.6469542,-6.918617,116.507,1,2.068926,0,0,0,0,TRUE,101.8856,0.1089732,0.1089732,23,54,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919536.8125,3951569.75,0,0,2.045287,447.6029,0.6471805,-6.788087,115.297,1,2.068926,0,0,0,0,TRUE,102.0449,0.1109909,0.1109909,23,55,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.8125,3951562.25,0,0,2.012464,445.5646,0.6536562,-7.085293,116.532,1,2.012785,0,0,0,0,TRUE,101.3884,0.1029114,0.1029114,23,51,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.625,3951564.25,0,0,2.020895,445.8622,0.6503049,-6.95815,117.687,1,2.012785,0,0,0,0,TRUE,101.5571,0.1049289,0.1049289,23,52,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.6875,3951566.25,0,0,2.029167,445.9428,0.6558325,-6.930086,116.694,1,2.012785,0,0,0,0,TRUE,101.7225,0.1069466,0.1069466,23,53,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919536.25,3951563.75,0,0,2.02093,447.8671,0.6937558,-7.509136,111.407,1,2.012785,0,0,0,0,TRUE,101.5578,0.1049374,0.1049374,21,52,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919536.125,3951565.75,0,0,2.0292,447.921,0.6790798,-7.318974,112.67,1,2.012785,0,0,0,0,TRUE,101.7232,0.1069547,0.1069547,21,53,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.125,3951560.25,0,0,2.003861,446.5995,0.6177537,-6.853674,108.539,1,2.012785,0,0,0,0,TRUE,101.2164,0.100893,0.100893,23,50,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.4375,3951560.25,0,0,2.003863,445.9263,0.6340594,-6.995754,108.487,1,2.012785,0,0,0,0,TRUE,101.2164,0.1008934,0.1008934,23,50,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.875,3951562.25,0,0,2.012464,445.5005,0.6571327,-7.124109,106.752,1,2.012785,0,0,0,0,TRUE,101.3884,0.1029116,0.1029116,23,51,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919531.625,3951562.25,0,0,2.012469,445.4491,0.6810958,-7.440277,108.022,1,2.012785,0,0,0,0,TRUE,101.3885,0.1029126,0.1029126,23,51,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919535.5,3951559.75,0,0,2.003896,447.1101,0.7523379,-7.640162,108.721,1,2.012785,0,0,0,0,TRUE,101.2171,0.1009011,0.1009011,21,50,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919535.9375,3951561.75,0,0,2.012497,447.6907,0.7353456,-7.610619,111.067,1,2.012785,0,0,0,0,TRUE,101.3891,0.1029193,0.1029193,21,51,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919529.4375,3951556.25,0,0,1.986131,448.3373,0.6224458,-6.946135,110.222,1,2.012785,0,0,0,0,TRUE,100.8618,0.0968569,0.0968569,23,48,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919529.9375,3951558.25,0,0,1.995087,446.9258,0.6103355,-6.873813,113.387,1,2.012785,0,0,0,0,TRUE,101.0409,0.09887514,0.09887514,23,49,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919530.125,3951558.25,0,0,1.995088,446.4824,0.6147688,-6.923133,109.827,1,2.012785,0,0,0,0,TRUE,101.0409,0.09887535,0.09887535,23,49,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919534.75,3951555.75,0,0,1.986166,445.7599,0.7351137,-7.536043,111.57,1,2.012785,0,0,0,0,TRUE,100.8625,0.09686475,0.09686475,21,48,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919535.0625,3951557.75,0,0,1.995121,446.3912,0.7437159,-7.589292,108.915,1,2.012785,0,0,0,0,TRUE,101.0416,0.09888284,0.09888284,21,49,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919528.875,3951552.25,0,0,1.967646,449.7724,0.6379842,-7.093658,106.08,1,2.012785,0,0,0,0,TRUE,100.4921,0.09282092,0.09282092,23,46,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919529.4375,3951554.25,0,0,1.976988,448.2744,0.6203643,-7.017995,105.984,1,2.012785,0,0,0,0,TRUE,100.6789,0.09483927,0.09483927,23,47,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
919529.375,3951554.25,0,0,1.976988,448.5251,0.623274,-7.018005,108.824,1,2.012785,0,0,0,0,TRUE,100.6789,0.09483916,0.09483916,23,47,TRUE,RAA1323000076_2_PCI 319__1m_Ave_Filter_Road_Open
